,result,table,_start,_stop,_time,_value,_field,_measurement,agent_host,host,placement,plugin,rack,server
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:45Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:46Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:47Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:48Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:49Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:50Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:51Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:52Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:53Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:54Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:55Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:56Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:57Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:58Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:53:59Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:00Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:01Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:02Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:03Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:04Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:05Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:06Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:07Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:08Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:09Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:10Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:11Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:12Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:13Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:14Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:15Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:16Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:17Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:18Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:19Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:20Z,45,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:21Z,45,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:22Z,45,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:23Z,45,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:24Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:25Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:26Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:27Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:28Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:29Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:30Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:31Z,38,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:32Z,38,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:33Z,38,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:34Z,38,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:35Z,38,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:36Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:37Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:38Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:39Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:40Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:41Z,40,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:42Z,40,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:43Z,40,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:44Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:45Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:46Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:47Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:48Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:49Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:50Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:51Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:52Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:53Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:54Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:55Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:56Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:57Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:58Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:54:59Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:00Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:01Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:02Z,32,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:03Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:04Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:05Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:06Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:07Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:08Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:09Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:10Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:11Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:12Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:13Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:14Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:15Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:16Z,34,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:17Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:18Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:19Z,33,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:20Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:21Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:22Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:23Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:24Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:25Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:26Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:27Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:28Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:29Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:30Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:31Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:32Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:33Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:34Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:35Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:36Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:37Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:38Z,39,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:39Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:40Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:41Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:42Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:43Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:44Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:45Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:46Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:47Z,40,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:48Z,40,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:49Z,40,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:50Z,40,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:51Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:52Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:53Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:54Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:55Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:56Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:57Z,37,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:58Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:55:59Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:00Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:01Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:02Z,41,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:03Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:04Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:05Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:06Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:07Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:08Z,42,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:09Z,42,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:10Z,42,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:11Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:12Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:13Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:14Z,36,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:15Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:16Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
,_result,0,2026-03-02T17:00:00Z,2026-03-03T00:00:00Z,2026-03-02T18:56:17Z,35,ultraP3,pdu125,10.255.35.6,energydata,table,pdu,r125,ultraP3
